ID,Timestamp,,Car_count,compare_left,compare_opp,compare_right,predicted_count,decision,
29993,13-10-2020 19:52,,31,1,-1,1,,,
29994,13-10-2020 19:53,,29,1,1,-1,,,
29995,13-10-2020 19:54,,26,-1,1,1,,,
29996,13-10-2020 19:55,,15,1,-1,1,,,
29997,13-10-2020 19:56,,33,1,1,-1,,,
29998,13-10-2020 19:57,,26,-1,1,1,,,
29999,13-10-2020 19:58,,29,1,-1,1,,,
30000,13-10-2020 19:59,,21,1,1,-1,,,
30001,13-10-2020 20:00,,31,-1,1,1,,,
30002,13-10-2020 20:01,,27,1,-1,1,,,
30003,13-10-2020 20:02,,15,1,1,-1,,,
30004,13-10-2020 20:03,,21,-1,1,1,,,
30005,13-10-2020 20:04,,24,1,-1,1,,,
30006,13-10-2020 20:05,,19,1,1,-1,,,
30007,13-10-2020 20:06,,21,-1,1,1,,,
30008,13-10-2020 20:07,,34,1,-1,1,,,
30009,13-10-2020 20:08,,20,1,1,-1,,,
30010,13-10-2020 20:09,,29,-1,1,1,,,
30011,13-10-2020 20:10,,15,1,-1,1,,,
30012,13-10-2020 20:11,,29,1,1,-1,,,
30013,13-10-2020 20:12,,34,-1,1,1,,,
30014,13-10-2020 20:13,,35,1,-1,1,,,
30015,13-10-2020 20:14,,35,1,1,-1,,,
30016,13-10-2020 20:15,,29,-1,1,1,,,
30017,13-10-2020 20:16,,25,1,-1,1,,,
30018,13-10-2020 20:17,,23,1,1,-1,,,
30019,13-10-2020 20:18,,32,-1,1,1,,,
30020,13-10-2020 20:19,,22,1,-1,1,,,
30021,13-10-2020 20:20,,27,1,1,-1,,,
30022,13-10-2020 20:21,,21,-1,1,1,,,
30023,13-10-2020 20:22,,34,1,-1,1,,,
30024,13-10-2020 20:23,,29,1,1,-1,,,
30025,13-10-2020 20:24,,27,-1,1,1,,,
30026,13-10-2020 20:25,,33,1,-1,1,,,
30027,13-10-2020 20:26,,34,1,1,-1,,,
30028,13-10-2020 20:27,,34,-1,1,1,,,
30029,13-10-2020 20:28,,31,1,-1,1,,,
30030,13-10-2020 20:29,,26,1,1,-1,,,
30031,13-10-2020 20:30,,23,-1,1,1,,,
30032,13-10-2020 20:31,,12,1,-1,1,,,
30033,13-10-2020 20:32,,25,1,1,-1,,,
30034,13-10-2020 20:33,,16,-1,1,1,,,
30035,13-10-2020 20:34,,25,1,-1,1,,,
30036,13-10-2020 20:35,,22,1,1,-1,,,
30037,13-10-2020 20:36,,17,-1,1,1,,,
30038,13-10-2020 20:37,,13,1,-1,1,,,
30039,13-10-2020 20:38,,13,1,1,-1,,,
30040,13-10-2020 20:39,,13,-1,1,1,,,
30041,13-10-2020 20:40,,13,1,-1,1,,,
30042,13-10-2020 20:41,,21,1,1,-1,,,
30043,13-10-2020 20:42,,14,-1,1,1,,,
30044,13-10-2020 20:43,,16,1,-1,1,,,
30045,13-10-2020 20:44,,21,1,1,-1,,,
30046,13-10-2020 20:45,,22,-1,1,1,,,
30047,13-10-2020 20:46,,15,1,-1,1,,,
30048,13-10-2020 20:47,,13,1,1,-1,,,
30049,13-10-2020 20:48,,12,-1,1,1,,,
30050,13-10-2020 20:49,,12,1,-1,1,,,
30051,13-10-2020 20:50,,14,1,1,-1,,,
30052,13-10-2020 20:51,,21,-1,1,1,,,
30053,13-10-2020 20:52,,16,1,-1,1,,,
30054,13-10-2020 20:53,,14,1,1,-1,,,
30055,13-10-2020 20:54,,16,-1,1,1,,,
30056,13-10-2020 20:55,,12,1,-1,1,,,
30057,13-10-2020 20:56,,16,1,1,-1,,,
30058,13-10-2020 20:57,,25,-1,1,1,,,
30059,13-10-2020 20:58,,21,1,-1,1,,,
30060,13-10-2020 20:59,,21,1,1,-1,,,
30061,13-10-2020 21:00,,25,-1,1,1,,,
30062,13-10-2020 21:01,,18,1,-1,1,,,
30063,13-10-2020 21:02,,25,1,1,-1,,,
30064,13-10-2020 21:03,,18,-1,1,1,,,
30065,13-10-2020 21:04,,19,1,-1,1,,,
30066,13-10-2020 21:05,,24,1,1,-1,,,
30067,13-10-2020 21:06,,13,-1,1,1,,,
30068,13-10-2020 21:07,,24,1,-1,1,,,
30069,13-10-2020 21:08,,19,1,1,-1,,,
30070,13-10-2020 21:09,,15,-1,1,1,,,
30071,13-10-2020 21:10,,18,1,-1,1,,,
30072,13-10-2020 21:11,,19,1,1,-1,,,
30073,13-10-2020 21:12,,12,-1,1,1,,,
30074,13-10-2020 21:13,,24,1,-1,1,,,
30075,13-10-2020 21:14,,20,1,1,-1,,,
30076,13-10-2020 21:15,,13,-1,1,1,,,
30077,13-10-2020 21:16,,13,1,-1,1,,,
30078,13-10-2020 21:17,,20,1,1,-1,,,
30079,13-10-2020 21:18,,24,-1,1,1,,,
30080,13-10-2020 21:19,,20,1,-1,1,,,
30081,13-10-2020 21:20,,20,1,1,-1,,,
30082,13-10-2020 21:21,,21,-1,1,1,,,
30083,13-10-2020 21:22,,25,1,-1,1,,,
30084,13-10-2020 21:23,,13,1,1,-1,,,
30085,13-10-2020 21:24,,17,-1,1,1,,,
30086,13-10-2020 21:25,,21,1,-1,1,,,
30087,13-10-2020 21:26,,15,1,1,-1,,,
30088,13-10-2020 21:27,,19,-1,1,1,,,
30089,13-10-2020 21:28,,14,1,-1,1,,,
30090,13-10-2020 21:29,,12,1,1,-1,,,
30091,13-10-2020 21:30,,21,-1,1,1,,,
30092,13-10-2020 21:31,,13,1,-1,1,,,
30093,13-10-2020 21:32,,18,1,1,-1,,,
30094,13-10-2020 21:33,,16,-1,1,1,,,
30095,13-10-2020 21:34,,24,1,-1,1,,,
30096,13-10-2020 21:35,,17,1,1,-1,,,
30097,13-10-2020 21:36,,24,-1,1,1,,,
30098,13-10-2020 21:37,,17,1,-1,1,,,
30099,13-10-2020 21:38,,17,1,1,-1,,,
30100,13-10-2020 21:39,,14,-1,1,1,,,
30101,13-10-2020 21:40,,19,1,-1,1,,,
30102,13-10-2020 21:41,,22,1,1,-1,,,
30103,13-10-2020 21:42,,23,-1,1,1,,,
30104,13-10-2020 21:43,,22,1,-1,1,,,
30105,13-10-2020 21:44,,18,1,1,-1,,,
30106,13-10-2020 21:45,,18,-1,1,1,,,
30107,13-10-2020 21:46,,25,1,-1,1,,,
30108,13-10-2020 21:47,,13,1,1,-1,,,
30109,13-10-2020 21:48,,17,-1,1,1,,,
30110,13-10-2020 21:49,,15,1,-1,1,,,
30111,13-10-2020 21:50,,19,1,1,-1,,,
30112,13-10-2020 21:51,,25,-1,1,1,,,
30113,13-10-2020 21:52,,20,1,-1,1,,,
30114,13-10-2020 21:53,,19,1,1,-1,,,
30115,13-10-2020 21:54,,12,-1,1,1,,,
30116,13-10-2020 21:55,,20,1,-1,1,,,
30117,13-10-2020 21:56,,18,1,1,-1,,,
30118,13-10-2020 21:57,,14,-1,1,1,,,
30119,13-10-2020 21:58,,14,1,-1,1,,,
30120,13-10-2020 21:59,,14,1,1,-1,,,
30121,13-10-2020 22:00,,21,-1,1,1,,,
30122,13-10-2020 22:01,,16,1,-1,1,,,
30123,13-10-2020 22:02,,20,1,1,-1,,,
30124,13-10-2020 22:03,,21,-1,1,1,,,
30125,13-10-2020 22:04,,16,1,-1,1,,,
30126,13-10-2020 22:05,,19,1,1,-1,,,
30127,13-10-2020 22:06,,23,-1,1,1,,,
30128,13-10-2020 22:07,,24,1,-1,1,,,
30129,13-10-2020 22:08,,24,1,1,-1,,,
30130,13-10-2020 22:09,,16,-1,1,1,,,
30131,13-10-2020 22:10,,23,1,-1,1,,,
30132,13-10-2020 22:11,,24,1,1,-1,,,
30133,13-10-2020 22:12,,24,-1,1,1,,,
30134,13-10-2020 22:13,,16,1,-1,1,,,
30135,13-10-2020 22:14,,15,1,1,-1,,,
30136,13-10-2020 22:15,,17,-1,1,1,,,
30137,13-10-2020 22:16,,18,1,-1,1,,,
30138,13-10-2020 22:17,,14,1,1,-1,,,
30139,13-10-2020 22:18,,22,-1,1,1,,,
30140,13-10-2020 22:19,,15,1,-1,1,,,
30141,13-10-2020 22:20,,24,1,1,-1,,,
30142,13-10-2020 22:21,,21,-1,1,1,,,
30143,13-10-2020 22:22,,17,1,-1,1,,,
30144,13-10-2020 22:23,,17,1,1,-1,,,
30145,13-10-2020 22:24,,15,-1,1,1,,,
30146,13-10-2020 22:25,,16,1,-1,1,,,
30147,13-10-2020 22:26,,17,1,1,-1,,,
30148,13-10-2020 22:27,,23,-1,1,1,,,
30149,13-10-2020 22:28,,21,1,-1,1,,,
30150,13-10-2020 22:29,,21,1,1,-1,,,
30151,13-10-2020 22:30,,18,-1,1,1,,,
30152,13-10-2020 22:31,,18,1,-1,1,,,
30153,13-10-2020 22:32,,23,1,1,-1,,,
30154,13-10-2020 22:33,,13,-1,1,1,,,
30155,13-10-2020 22:34,,21,1,-1,1,,,
30156,13-10-2020 22:35,,15,1,1,-1,,,
30157,13-10-2020 22:36,,17,-1,1,1,,,
30158,13-10-2020 22:37,,22,1,-1,1,,,
30159,13-10-2020 22:38,,21,1,1,-1,,,
30160,13-10-2020 22:39,,23,-1,1,1,,,
30161,13-10-2020 22:40,,16,1,-1,1,,,
30162,13-10-2020 22:41,,21,1,1,-1,,,
30163,13-10-2020 22:42,,14,-1,1,1,,,
30164,13-10-2020 22:43,,23,1,-1,1,,,
30165,13-10-2020 22:44,,22,1,1,-1,,,
30166,13-10-2020 22:45,,22,-1,1,1,,,
30167,13-10-2020 22:46,,18,1,-1,1,,,
30168,13-10-2020 22:47,,16,1,1,-1,,,
30169,13-10-2020 22:48,,16,-1,1,1,,,
30170,13-10-2020 22:49,,18,1,-1,1,,,
30171,13-10-2020 22:50,,21,1,1,-1,,,
30172,13-10-2020 22:51,,16,-1,1,1,,,
30173,13-10-2020 22:52,,13,1,-1,1,,,
30174,13-10-2020 22:53,,17,1,1,-1,,,
30175,13-10-2020 22:54,,21,-1,1,1,,,
30176,13-10-2020 22:55,,14,1,-1,1,,,
30177,13-10-2020 22:56,,21,1,1,-1,,,
30178,13-10-2020 22:57,,16,-1,1,1,,,
30179,13-10-2020 22:58,,22,1,-1,1,,,
30180,13-10-2020 22:59,,16,1,1,-1,,,
30181,13-10-2020 23:00,,22,-1,1,1,,,
30182,13-10-2020 23:01,,21,1,-1,1,,,
30183,13-10-2020 23:02,,20,1,1,-1,,,
30184,13-10-2020 23:03,,13,-1,1,1,,,
30185,13-10-2020 23:04,,20,1,-1,1,,,
30186,13-10-2020 23:05,,14,1,1,-1,,,
30187,13-10-2020 23:06,,14,-1,1,1,,,
30188,13-10-2020 23:07,,22,1,-1,1,,,
30189,13-10-2020 23:08,,24,1,1,-1,,,
30190,13-10-2020 23:09,,18,-1,1,1,,,
30191,13-10-2020 23:10,,19,1,-1,1,,,
30192,13-10-2020 23:11,,19,1,1,-1,,,
30193,13-10-2020 23:12,,22,-1,1,1,,,
30194,13-10-2020 23:13,,22,1,-1,1,,,
30195,13-10-2020 23:14,,14,1,1,-1,,,
30196,13-10-2020 23:15,,24,-1,1,1,,,
30197,13-10-2020 23:16,,16,1,-1,1,,,
30198,13-10-2020 23:17,,17,1,1,-1,,,
30199,13-10-2020 23:18,,24,-1,1,1,,,
30200,13-10-2020 23:19,,19,1,-1,1,,,
30201,13-10-2020 23:20,,23,1,1,-1,,,
30202,13-10-2020 23:21,,14,-1,1,1,,,
30203,13-10-2020 23:22,,19,1,-1,1,,,
30204,13-10-2020 23:23,,22,1,1,-1,,,
30205,13-10-2020 23:24,,23,-1,1,1,,,
30206,13-10-2020 23:25,,24,1,-1,1,,,
30207,13-10-2020 23:26,,24,1,1,-1,,,
30208,13-10-2020 23:27,,19,-1,1,1,,,
30209,13-10-2020 23:28,,22,1,-1,1,,,
30210,13-10-2020 23:29,,15,1,1,-1,,,
30211,13-10-2020 23:30,,22,-1,1,1,,,
30212,13-10-2020 23:31,,20,1,-1,1,,,
30213,13-10-2020 23:32,,22,1,1,-1,,,
30214,13-10-2020 23:33,,15,-1,1,1,,,
30215,13-10-2020 23:34,,15,1,-1,1,,,
30216,13-10-2020 23:35,,27,1,1,-1,,,
30217,13-10-2020 23:36,,17,-1,1,1,,,
30218,13-10-2020 23:37,,19,1,-1,1,,,
30219,13-10-2020 23:38,,19,1,1,-1,,,
30220,13-10-2020 23:39,,15,-1,1,1,,,
30221,13-10-2020 23:40,,15,1,-1,1,,,
30222,13-10-2020 23:41,,14,1,1,-1,,,
30223,13-10-2020 23:42,,28,-1,1,1,,,
30224,13-10-2020 23:43,,19,1,-1,1,,,
30225,13-10-2020 23:44,,17,1,1,-1,,,
30226,13-10-2020 23:45,,28,-1,1,1,,,
30227,13-10-2020 23:46,,21,1,-1,1,,,
30228,13-10-2020 23:47,,18,1,1,-1,,,
30229,13-10-2020 23:48,,16,-1,1,1,,,
30230,13-10-2020 23:49,,22,1,-1,1,,,
30231,13-10-2020 23:50,,22,1,1,-1,,,
30232,13-10-2020 23:51,,20,-1,1,1,,,
30233,13-10-2020 23:52,,28,1,-1,1,,,
30234,13-10-2020 23:53,,22,1,1,-1,,,
30235,13-10-2020 23:54,,25,-1,1,1,,,
30236,13-10-2020 23:55,,14,1,-1,1,,,
30237,13-10-2020 23:56,,20,1,1,-1,,,
30238,13-10-2020 23:57,,24,-1,1,1,,,
30239,13-10-2020 23:58,,28,1,-1,1,,,
30240,13-10-2020 23:59,,20,1,1,-1,,,
30241,14-10-2020 00:00,,11,-1,1,1,,,
30242,14-10-2020 00:01,,10,1,-1,1,,,
30243,14-10-2020 00:02,,14,1,1,-1,,,
30244,14-10-2020 00:03,,12,-1,1,1,,,
30245,14-10-2020 00:04,,10,1,-1,1,,,
30246,14-10-2020 00:05,,12,1,1,-1,,,
30247,14-10-2020 00:06,,14,-1,1,1,,,
30248,14-10-2020 00:07,,9,1,-1,1,,,
30249,14-10-2020 00:08,,14,1,1,-1,,,
30250,14-10-2020 00:09,,10,-1,1,1,,,
30251,14-10-2020 00:10,,14,1,-1,1,,,
30252,14-10-2020 00:11,,8,1,1,-1,,,
30253,14-10-2020 00:12,,8,-1,1,1,,,
30254,14-10-2020 00:13,,11,1,-1,1,,,
30255,14-10-2020 00:14,,9,1,1,-1,,,
30256,14-10-2020 00:15,,8,-1,1,1,,,
30257,14-10-2020 00:16,,11,1,-1,1,,,
30258,14-10-2020 00:17,,11,1,1,-1,,,
30259,14-10-2020 00:18,,10,-1,1,1,,,
30260,14-10-2020 00:19,,11,1,-1,1,,,
30261,14-10-2020 00:20,,12,1,1,-1,,,
30262,14-10-2020 00:21,,10,-1,1,1,,,
30263,14-10-2020 00:22,,9,1,-1,1,,,
30264,14-10-2020 00:23,,12,1,1,-1,,,
30265,14-10-2020 00:24,,11,-1,1,1,,,
30266,14-10-2020 00:25,,11,1,-1,1,,,
30267,14-10-2020 00:26,,10,1,1,-1,,,
30268,14-10-2020 00:27,,11,-1,1,1,,,
30269,14-10-2020 00:28,,11,1,-1,1,,,
30270,14-10-2020 00:29,,9,1,1,-1,,,
30271,14-10-2020 00:30,,8,-1,1,1,,,
30272,14-10-2020 00:31,,13,1,-1,1,,,
30273,14-10-2020 00:32,,12,1,1,-1,,,
30274,14-10-2020 00:33,,13,-1,1,1,,,
30275,14-10-2020 00:34,,9,1,-1,1,,,
30276,14-10-2020 00:35,,9,1,1,-1,,,
30277,14-10-2020 00:36,,11,-1,1,1,,,
30278,14-10-2020 00:37,,8,1,-1,1,,,
30279,14-10-2020 00:38,,12,1,1,-1,,,
30280,14-10-2020 00:39,,8,-1,1,1,,,
30281,14-10-2020 00:40,,10,1,-1,1,,,
30282,14-10-2020 00:41,,11,1,1,-1,,,
30283,14-10-2020 00:42,,11,-1,1,1,,,
30284,14-10-2020 00:43,,13,1,-1,1,,,
30285,14-10-2020 00:44,,14,1,1,-1,,,
30286,14-10-2020 00:45,,11,-1,1,1,,,
30287,14-10-2020 00:46,,14,1,-1,1,,,
30288,14-10-2020 00:47,,13,1,1,-1,,,
30289,14-10-2020 00:48,,14,-1,1,1,,,
30290,14-10-2020 00:49,,14,1,-1,1,,,
30291,14-10-2020 00:50,,8,1,1,-1,,,
30292,14-10-2020 00:51,,9,-1,1,1,,,
30293,14-10-2020 00:52,,9,1,-1,1,,,
30294,14-10-2020 00:53,,11,1,1,-1,,,
30295,14-10-2020 00:54,,8,-1,1,1,,,
30296,14-10-2020 00:55,,10,1,-1,1,,,
30297,14-10-2020 00:56,,14,1,1,-1,,,
30298,14-10-2020 00:57,,9,-1,1,1,,,
30299,14-10-2020 00:58,,13,1,-1,1,,,
30300,14-10-2020 00:59,,11,1,1,-1,,,
30301,14-10-2020 01:00,,12,-1,1,1,,,
30302,14-10-2020 01:01,,12,1,-1,1,,,
30303,14-10-2020 01:02,,13,1,1,-1,,,
30304,14-10-2020 01:03,,9,-1,1,1,,,
30305,14-10-2020 01:04,,14,1,-1,1,,,
30306,14-10-2020 01:05,,14,1,1,-1,,,
30307,14-10-2020 01:06,,12,-1,1,1,,,
30308,14-10-2020 01:07,,13,1,-1,1,,,
30309,14-10-2020 01:08,,12,1,1,-1,,,
30310,14-10-2020 01:09,,13,-1,1,1,,,
30311,14-10-2020 01:10,,14,1,-1,1,,,
30312,14-10-2020 01:11,,14,1,1,-1,,,
30313,14-10-2020 01:12,,13,-1,1,1,,,
30314,14-10-2020 01:13,,14,1,-1,1,,,
30315,14-10-2020 01:14,,8,1,1,-1,,,
30316,14-10-2020 01:15,,13,-1,1,1,,,
30317,14-10-2020 01:16,,10,1,-1,1,,,
30318,14-10-2020 01:17,,14,1,1,-1,,,
30319,14-10-2020 01:18,,9,-1,1,1,,,
30320,14-10-2020 01:19,,10,1,-1,1,,,
30321,14-10-2020 01:20,,11,1,1,-1,,,
30322,14-10-2020 01:21,,14,-1,1,1,,,
30323,14-10-2020 01:22,,12,1,-1,1,,,
30324,14-10-2020 01:23,,14,1,1,-1,,,
30325,14-10-2020 01:24,,10,-1,1,1,,,
30326,14-10-2020 01:25,,13,1,-1,1,,,
30327,14-10-2020 01:26,,8,1,1,-1,,,
30328,14-10-2020 01:27,,8,-1,1,1,,,
30329,14-10-2020 01:28,,8,1,-1,1,,,
30330,14-10-2020 01:29,,14,1,1,-1,,,
30331,14-10-2020 01:30,,11,-1,1,1,,,
30332,14-10-2020 01:31,,13,1,-1,1,,,
30333,14-10-2020 01:32,,10,1,1,-1,,,
30334,14-10-2020 01:33,,14,-1,1,1,,,
30335,14-10-2020 01:34,,11,1,-1,1,,,
30336,14-10-2020 01:35,,9,1,1,-1,,,
30337,14-10-2020 01:36,,13,-1,1,1,,,
30338,14-10-2020 01:37,,13,1,-1,1,,,
30339,14-10-2020 01:38,,11,1,1,-1,,,
30340,14-10-2020 01:39,,13,-1,1,1,,,
30341,14-10-2020 01:40,,9,1,-1,1,,,
30342,14-10-2020 01:41,,12,1,1,-1,,,
30343,14-10-2020 01:42,,12,-1,1,1,,,
30344,14-10-2020 01:43,,12,1,-1,1,,,
30345,14-10-2020 01:44,,9,1,1,-1,,,
30346,14-10-2020 01:45,,9,-1,1,1,,,
30347,14-10-2020 01:46,,10,1,-1,1,,,
30348,14-10-2020 01:47,,12,1,1,-1,,,
30349,14-10-2020 01:48,,9,-1,1,1,,,
30350,14-10-2020 01:49,,10,1,-1,1,,,
30351,14-10-2020 01:50,,14,1,1,-1,,,
30352,14-10-2020 01:51,,13,-1,1,1,,,
30353,14-10-2020 01:52,,8,1,-1,1,,,
30354,14-10-2020 01:53,,14,1,1,-1,,,
30355,14-10-2020 01:54,,10,-1,1,1,,,
30356,14-10-2020 01:55,,12,1,-1,1,,,
30357,14-10-2020 01:56,,13,1,1,-1,,,
30358,14-10-2020 01:57,,14,-1,1,1,,,
30359,14-10-2020 01:58,,13,1,-1,1,,,
30360,14-10-2020 01:59,,12,1,1,-1,,,
30361,14-10-2020 02:00,,14,-1,1,1,,,
30362,14-10-2020 02:01,,12,1,-1,1,,,
30363,14-10-2020 02:02,,11,1,1,-1,,,
30364,14-10-2020 02:03,,12,-1,1,1,,,
30365,14-10-2020 02:04,,8,1,-1,1,,,
30366,14-10-2020 02:05,,9,1,1,-1,,,
30367,14-10-2020 02:06,,11,-1,1,1,,,
30368,14-10-2020 02:07,,10,1,-1,1,,,
30369,14-10-2020 02:08,,9,1,1,-1,,,
30370,14-10-2020 02:09,,9,-1,1,1,,,
30371,14-10-2020 02:10,,8,1,-1,1,,,
30372,14-10-2020 02:11,,10,1,1,-1,,,
30373,14-10-2020 02:12,,11,-1,1,1,,,
30374,14-10-2020 02:13,,12,1,-1,1,,,
30375,14-10-2020 02:14,,14,1,1,-1,,,
30376,14-10-2020 02:15,,13,-1,1,1,,,
30377,14-10-2020 02:16,,14,1,-1,1,,,
30378,14-10-2020 02:17,,10,1,1,-1,,,
30379,14-10-2020 02:18,,11,-1,1,1,,,
30380,14-10-2020 02:19,,11,1,-1,1,,,
30381,14-10-2020 02:20,,11,1,1,-1,,,
30382,14-10-2020 02:21,,11,-1,1,1,,,
30383,14-10-2020 02:22,,8,1,-1,1,,,
30384,14-10-2020 02:23,,14,1,1,-1,,,
30385,14-10-2020 02:24,,8,-1,1,1,,,
30386,14-10-2020 02:25,,11,1,-1,1,,,
30387,14-10-2020 02:26,,13,1,1,-1,,,
30388,14-10-2020 02:27,,14,-1,1,1,,,
30389,14-10-2020 02:28,,11,1,-1,1,,,
30390,14-10-2020 02:29,,14,1,1,-1,,,
30391,14-10-2020 02:30,,12,-1,1,1,,,
30392,14-10-2020 02:31,,9,1,-1,1,,,
30393,14-10-2020 02:32,,12,1,1,-1,,,
30394,14-10-2020 02:33,,14,-1,1,1,,,
30395,14-10-2020 02:34,,8,1,-1,1,,,
30396,14-10-2020 02:35,,9,1,1,-1,,,
30397,14-10-2020 02:36,,9,-1,1,1,,,
30398,14-10-2020 02:37,,10,1,-1,1,,,
30399,14-10-2020 02:38,,12,1,1,-1,,,
30400,14-10-2020 02:39,,10,-1,1,1,,,
30401,14-10-2020 02:40,,10,1,-1,1,,,
30402,14-10-2020 02:41,,8,1,1,-1,,,
30403,14-10-2020 02:42,,12,-1,1,1,,,
30404,14-10-2020 02:43,,11,1,-1,1,,,
30405,14-10-2020 02:44,,10,1,1,-1,,,
30406,14-10-2020 02:45,,9,-1,1,1,,,
30407,14-10-2020 02:46,,11,1,-1,1,,,
30408,14-10-2020 02:47,,12,1,1,-1,,,
30409,14-10-2020 02:48,,14,-1,1,1,,,
30410,14-10-2020 02:49,,11,1,-1,1,,,
30411,14-10-2020 02:50,,10,1,1,-1,,,
30412,14-10-2020 02:51,,13,-1,1,1,,,
30413,14-10-2020 02:52,,14,1,-1,1,,,
30414,14-10-2020 02:53,,9,1,1,-1,,,
30415,14-10-2020 02:54,,8,-1,1,1,,,
30416,14-10-2020 02:55,,13,1,-1,1,,,
30417,14-10-2020 02:56,,13,1,1,-1,,,
30418,14-10-2020 02:57,,9,-1,1,1,,,
30419,14-10-2020 02:58,,13,1,-1,1,,,
30420,14-10-2020 02:59,,10,1,1,-1,,,
30421,14-10-2020 03:00,,14,-1,1,1,,,
30422,14-10-2020 03:01,,17,1,-1,1,,,
30423,14-10-2020 03:02,,18,1,1,-1,,,
30424,14-10-2020 03:03,,15,-1,1,1,,,
30425,14-10-2020 03:04,,17,1,-1,1,,,
30426,14-10-2020 03:05,,11,1,1,-1,,,
30427,14-10-2020 03:06,,13,-1,1,1,,,
30428,14-10-2020 03:07,,10,1,-1,1,,,
30429,14-10-2020 03:08,,13,1,1,-1,,,
30430,14-10-2020 03:09,,17,-1,1,1,,,
30431,14-10-2020 03:10,,14,1,-1,1,,,
30432,14-10-2020 03:11,,13,1,1,-1,,,
30433,14-10-2020 03:12,,16,-1,1,1,,,
30434,14-10-2020 03:13,,17,1,-1,1,,,
30435,14-10-2020 03:14,,11,1,1,-1,,,
30436,14-10-2020 03:15,,18,-1,1,1,,,
30437,14-10-2020 03:16,,11,1,-1,1,,,
30438,14-10-2020 03:17,,15,1,1,-1,,,
30439,14-10-2020 03:18,,13,-1,1,1,,,
30440,14-10-2020 03:19,,14,1,-1,1,,,
30441,14-10-2020 03:20,,13,1,1,-1,,,
30442,14-10-2020 03:21,,14,-1,1,1,,,
30443,14-10-2020 03:22,,14,1,-1,1,,,
30444,14-10-2020 03:23,,11,1,1,-1,,,
30445,14-10-2020 03:24,,17,-1,1,1,,,
30446,14-10-2020 03:25,,11,1,-1,1,,,
30447,14-10-2020 03:26,,16,1,1,-1,,,
30448,14-10-2020 03:27,,10,-1,1,1,,,
30449,14-10-2020 03:28,,12,1,-1,1,,,
30450,14-10-2020 03:29,,14,1,1,-1,,,
30451,14-10-2020 03:30,,14,-1,1,1,,,
30452,14-10-2020 03:31,,13,1,-1,1,,,
30453,14-10-2020 03:32,,13,1,1,-1,,,
30454,14-10-2020 03:33,,11,-1,1,1,,,
30455,14-10-2020 03:34,,17,1,-1,1,,,
30456,14-10-2020 03:35,,10,1,1,-1,,,
30457,14-10-2020 03:36,,13,-1,1,1,,,
30458,14-10-2020 03:37,,18,1,-1,1,,,
30459,14-10-2020 03:38,,17,1,1,-1,,,
30460,14-10-2020 03:39,,18,-1,1,1,,,
30461,14-10-2020 03:40,,15,1,-1,1,,,
30462,14-10-2020 03:41,,15,1,1,-1,,,
30463,14-10-2020 03:42,,11,-1,1,1,,,
30464,14-10-2020 03:43,,18,1,-1,1,,,
30465,14-10-2020 03:44,,18,1,1,-1,,,
30466,14-10-2020 03:45,,12,-1,1,1,,,
30467,14-10-2020 03:46,,11,1,-1,1,,,
30468,14-10-2020 03:47,,10,1,1,-1,,,
30469,14-10-2020 03:48,,15,-1,1,1,,,
30470,14-10-2020 03:49,,10,1,-1,1,,,
30471,14-10-2020 03:50,,15,1,1,-1,,,
30472,14-10-2020 03:51,,10,-1,1,1,,,
30473,14-10-2020 03:52,,13,1,-1,1,,,
30474,14-10-2020 03:53,,10,1,1,-1,,,
30475,14-10-2020 03:54,,15,-1,1,1,,,
30476,14-10-2020 03:55,,12,1,-1,1,,,
30477,14-10-2020 03:56,,10,1,1,-1,,,
30478,14-10-2020 03:57,,13,-1,1,1,,,
30479,14-10-2020 03:58,,16,1,-1,1,,,
30480,14-10-2020 03:59,,14,1,1,-1,,,
30481,14-10-2020 04:00,,15,-1,1,1,,,
30482,14-10-2020 04:01,,14,1,-1,1,,,
30483,14-10-2020 04:02,,15,1,1,-1,,,
30484,14-10-2020 04:03,,15,-1,1,1,,,
30485,14-10-2020 04:04,,10,1,-1,1,,,
30486,14-10-2020 04:05,,17,1,1,-1,,,
30487,14-10-2020 04:06,,15,-1,1,1,,,
30488,14-10-2020 04:07,,17,1,-1,1,,,
30489,14-10-2020 04:08,,12,1,1,-1,,,
30490,14-10-2020 04:09,,10,-1,1,1,,,
30491,14-10-2020 04:10,,17,1,-1,1,,,
30492,14-10-2020 04:11,,17,1,1,-1,,,
30493,14-10-2020 04:12,,18,-1,1,1,,,
30494,14-10-2020 04:13,,14,1,-1,1,,,
30495,14-10-2020 04:14,,14,1,1,-1,,,
30496,14-10-2020 04:15,,17,-1,1,1,,,
30497,14-10-2020 04:16,,17,1,-1,1,,,
30498,14-10-2020 04:17,,12,1,1,-1,,,
30499,14-10-2020 04:18,,16,-1,1,1,,,
30500,14-10-2020 04:19,,10,1,-1,1,,,
30501,14-10-2020 04:20,,16,1,1,-1,,,
30502,14-10-2020 04:21,,16,-1,1,1,,,
30503,14-10-2020 04:22,,12,1,-1,1,,,
30504,14-10-2020 04:23,,17,1,1,-1,,,
30505,14-10-2020 04:24,,15,-1,1,1,,,
30506,14-10-2020 04:25,,11,1,-1,1,,,
30507,14-10-2020 04:26,,14,1,1,-1,,,
30508,14-10-2020 04:27,,17,-1,1,1,,,
30509,14-10-2020 04:28,,18,1,-1,1,,,
