ID,Date,Timestamp,Day_of_week,Car_count,compare_left,compare_opp,compare_right,predicted_count,decision,
30423,2020-10-13,3.03,0,,1,1,-1,,,
30424,2020-10-13,3.04,0,,-1,1,1,,,
30425,2020-10-13,3.05,0,,1,-1,1,,,
30426,2020-10-13,3.06,0,,1,1,-1,,,
30427,2020-10-13,3.07,0,,-1,1,1,,,
30428,2020-10-13,3.08,0,,1,-1,1,,,
30429,2020-10-13,3.09,0,,1,1,-1,,,
30430,2020-10-13,3.1,0,,-1,1,1,,,
30431,2020-10-13,3.11,0,,1,-1,1,,,
30432,2020-10-13,3.12,0,,1,1,-1,,,
30433,2020-10-13,3.13,0,,-1,1,1,,,
30434,2020-10-13,3.14,0,,1,-1,1,,,
30435,2020-10-13,3.15,0,,1,1,-1,,,
30436,2020-10-13,3.16,0,,-1,1,1,,,
30437,2020-10-13,3.17,0,,1,-1,1,,,
30438,2020-10-13,3.18,0,,1,1,-1,,,
30439,2020-10-13,3.19,0,,-1,1,1,,,
30440,2020-10-13,3.2,0,,1,-1,1,,,
30441,2020-10-13,3.21,0,,1,1,-1,,,
30442,2020-10-13,3.22,0,,-1,1,1,,,
30443,2020-10-13,3.23,0,,1,-1,1,,,
30444,2020-10-13,3.24,0,,1,1,-1,,,
30445,2020-10-13,3.25,0,,-1,1,1,,,
30446,2020-10-13,3.26,0,,1,-1,1,,,
30447,2020-10-13,3.27,0,,1,1,-1,,,
30448,2020-10-13,3.28,0,,-1,1,1,,,
30449,2020-10-13,3.29,0,,1,-1,1,,,
30450,2020-10-13,3.3,0,,1,1,-1,,,
30451,2020-10-13,3.31,0,,-1,1,1,,,
30452,2020-10-13,3.32,0,,1,-1,1,,,
30453,2020-10-13,3.33,0,,1,1,-1,,,
30454,2020-10-13,3.34,0,,-1,1,1,,,
30455,2020-10-13,3.35,0,,1,-1,1,,,
30456,2020-10-13,3.36,0,,1,1,-1,,,
30457,2020-10-13,3.37,0,,-1,1,1,,,
30458,2020-10-13,3.38,0,,1,-1,1,,,
30459,2020-10-13,3.39,0,,1,1,-1,,,
30460,2020-10-13,3.4,0,,-1,1,1,,,
30461,2020-10-13,3.41,0,,1,-1,1,,,
30462,2020-10-13,3.42,0,,1,1,-1,,,
30463,2020-10-13,3.43,0,,-1,1,1,,,
30464,2020-10-13,3.44,0,,1,-1,1,,,
30465,2020-10-13,3.45,0,,1,1,-1,,,
30466,2020-10-13,3.46,0,,-1,1,1,,,
30467,2020-10-13,3.47,0,,1,-1,1,,,
30468,2020-10-13,3.48,0,,1,1,-1,,,
30469,2020-10-13,3.49,0,,-1,1,1,,,
30470,2020-10-13,3.5,0,,1,-1,1,,,
30471,2020-10-13,3.51,0,,1,1,-1,,,
30472,2020-10-13,3.52,0,,-1,1,1,,,
30473,2020-10-13,3.53,0,,1,-1,1,,,
30474,2020-10-13,3.54,0,,1,1,-1,,,
30475,2020-10-13,3.55,0,,-1,1,1,,,
30476,2020-10-13,3.56,0,,1,-1,1,,,
30477,2020-10-13,3.57,0,,1,1,-1,,,
30478,2020-10-13,3.58,0,,-1,1,1,,,
30479,2020-10-13,3.59,0,,1,-1,1,,,
30480,2020-10-13,4,0,,1,1,-1,,,
30481,2020-10-13,4.01,0,,-1,1,1,,,
30482,2020-10-13,4.02,0,,1,-1,1,,,
30483,2020-10-13,4.03,0,,1,1,-1,,,
30484,2020-10-13,4.04,0,,-1,1,1,,,
30485,2020-10-13,4.05,0,,1,-1,1,,,
30486,2020-10-13,4.06,0,,1,1,-1,,,
30487,2020-10-13,4.07,0,,-1,1,1,,,
30488,2020-10-13,4.08,0,,1,-1,1,,,
30489,2020-10-13,4.09,0,,1,1,-1,,,
30490,2020-10-13,4.1,0,,-1,1,1,,,
30491,2020-10-13,4.11,0,,1,-1,1,,,
30492,2020-10-13,4.12,0,,1,1,-1,,,
30493,2020-10-13,4.13,0,,-1,1,1,,,
30494,2020-10-13,4.14,0,,1,-1,1,,,
30495,2020-10-13,4.15,0,,1,1,-1,,,
30496,2020-10-13,4.16,0,,-1,1,1,,,
30497,2020-10-13,4.17,0,,1,-1,1,,,
30498,2020-10-13,4.18,0,,1,1,-1,,,
30499,2020-10-13,4.19,0,,-1,1,1,,,
30500,2020-10-13,4.2,0,,1,-1,1,,,
30501,2020-10-13,4.21,0,,1,1,-1,,,
30502,2020-10-13,4.22,0,,-1,1,1,,,
30503,2020-10-13,4.23,0,,1,-1,1,,,
30504,2020-10-13,4.24,0,,1,1,-1,,,
30505,2020-10-13,4.25,0,,-1,1,1,,,
30506,2020-10-13,4.26,0,,1,-1,1,,,
30507,2020-10-13,4.27,0,,1,1,-1,,,
30508,2020-10-13,4.28,0,,-1,1,1,,,
30509,2020-10-13,4.29,0,,1,-1,1,,,
30510,2020-10-13,4.3,0,,1,1,-1,,,
30511,2020-10-13,4.31,0,,-1,1,1,,,
30512,2020-10-13,4.32,0,,1,-1,1,,,
30513,2020-10-13,4.33,0,,1,1,-1,,,
30514,2020-10-13,4.34,0,,-1,1,1,,,
30515,2020-10-13,4.35,0,,1,-1,1,,,
30516,2020-10-13,4.36,0,,1,1,-1,,,
30517,2020-10-13,4.37,0,,-1,1,1,,,
30518,2020-10-13,4.38,0,,1,-1,1,,,
30519,2020-10-13,4.39,0,,1,1,-1,,,
30520,2020-10-13,4.4,0,,-1,1,1,,,
30521,2020-10-13,4.41,0,,1,-1,1,,,
30522,2020-10-13,4.42,0,,1,1,-1,,,
30523,2020-10-13,4.43,0,,-1,1,1,,,
30524,2020-10-13,4.44,0,,1,-1,1,,,
30525,2020-10-13,4.45,0,,1,1,-1,,,
30526,2020-10-13,4.46,0,,-1,1,1,,,
30527,2020-10-13,4.47,0,,1,-1,1,,,
30528,2020-10-13,4.48,0,,1,1,-1,,,
30529,2020-10-13,4.49,0,,-1,1,1,,,
30530,2020-10-13,4.5,0,,1,-1,1,,,
30531,2020-10-13,4.51,0,,1,1,-1,,,
30532,2020-10-13,4.52,0,,-1,1,1,,,
30533,2020-10-13,4.53,0,,1,-1,1,,,
30534,2020-10-13,4.54,0,,1,1,-1,,,
30535,2020-10-13,4.55,0,,-1,1,1,,,
30536,2020-10-13,4.56,0,,1,-1,1,,,
30537,2020-10-13,4.57,0,,1,1,-1,,,
30538,2020-10-13,4.58,0,,-1,1,1,,,
30539,2020-10-13,4.59,0,,1,-1,1,,,
30540,2020-10-13,5,0,,1,1,-1,,,
30541,2020-10-13,5.01,0,,-1,1,1,,,
30542,2020-10-13,5.02,0,,1,-1,1,,,
30543,2020-10-13,5.03,0,,1,1,-1,,,
30544,2020-10-13,5.04,0,,-1,1,1,,,
30545,2020-10-13,5.05,0,,1,-1,1,,,
30546,2020-10-13,5.06,0,,1,1,-1,,,
30547,2020-10-13,5.07,0,,-1,1,1,,,
30548,2020-10-13,5.08,0,,1,-1,1,,,
30549,2020-10-13,5.09,0,,1,1,-1,,,
30550,2020-10-13,5.1,0,,-1,1,1,,,
30551,2020-10-13,5.11,0,,1,-1,1,,,
30552,2020-10-13,5.12,0,,1,1,-1,,,
30553,2020-10-13,5.13,0,,-1,1,1,,,
30554,2020-10-13,5.14,0,,1,-1,1,,,
30555,2020-10-13,5.15,0,,1,1,-1,,,
30556,2020-10-13,5.16,0,,-1,1,1,,,
30557,2020-10-13,5.17,0,,1,-1,1,,,
30558,2020-10-13,5.18,0,,1,1,-1,,,
30559,2020-10-13,5.19,0,,-1,1,1,,,
30560,2020-10-13,5.2,0,,1,-1,1,,,
30561,2020-10-13,5.21,0,,1,1,-1,,,
30562,2020-10-13,5.22,0,,-1,1,1,,,
30563,2020-10-13,5.23,0,,1,-1,1,,,
30564,2020-10-13,5.24,0,,1,1,-1,,,
30565,2020-10-13,5.25,0,,-1,1,1,,,
30566,2020-10-13,5.26,0,,1,-1,1,,,
30567,2020-10-13,5.27,0,,1,1,-1,,,
30568,2020-10-13,5.28,0,,-1,1,1,,,
30569,2020-10-13,5.29,0,,1,-1,1,,,
30570,2020-10-13,5.3,0,,1,1,-1,,,
30571,2020-10-13,5.31,0,,-1,1,1,,,
30572,2020-10-13,5.32,0,,1,-1,1,,,
30573,2020-10-13,5.33,0,,1,1,-1,,,
30574,2020-10-13,5.34,0,,-1,1,1,,,
30575,2020-10-13,5.35,0,,1,-1,1,,,
30576,2020-10-13,5.36,0,,1,1,-1,,,
30577,2020-10-13,5.37,0,,-1,1,1,,,
30578,2020-10-13,5.38,0,,1,-1,1,,,
30579,2020-10-13,5.39,0,,1,1,-1,,,
30580,2020-10-13,5.4,0,,-1,1,1,,,
30581,2020-10-13,5.41,0,,1,-1,1,,,
30582,2020-10-13,5.42,0,,1,1,-1,,,
30583,2020-10-13,5.43,0,,-1,1,1,,,
30584,2020-10-13,5.44,0,,1,-1,1,,,
30585,2020-10-13,5.45,0,,1,1,-1,,,
30586,2020-10-13,5.46,0,,-1,1,1,,,
30587,2020-10-13,5.47,0,,1,-1,1,,,
30588,2020-10-13,5.48,0,,1,1,-1,,,
30589,2020-10-13,5.49,0,,-1,1,1,,,
30590,2020-10-13,5.5,0,,1,-1,1,,,
30591,2020-10-13,5.51,0,,1,1,-1,,,
30592,2020-10-13,5.52,0,,-1,1,1,,,
30593,2020-10-13,5.53,0,,1,-1,1,,,
30594,2020-10-13,5.54,0,,1,1,-1,,,
30595,2020-10-13,5.55,0,,-1,1,1,,,
30596,2020-10-13,5.56,0,,1,-1,1,,,
30597,2020-10-13,5.57,0,,1,1,-1,,,
30598,2020-10-13,5.58,0,,-1,1,1,,,
30599,2020-10-13,5.59,0,,1,-1,1,,,
30600,2020-10-13,6,0,,1,1,-1,,,
30601,2020-10-13,6.01,0,,-1,1,1,,,
30602,2020-10-13,6.02,0,,1,-1,1,,,
30603,2020-10-13,6.03,0,,1,1,-1,,,
30604,2020-10-13,6.04,0,,-1,1,1,,,
30605,2020-10-13,6.05,0,,1,-1,1,,,
30606,2020-10-13,6.06,0,,1,1,-1,,,
30607,2020-10-13,6.07,0,,-1,1,1,,,
30608,2020-10-13,6.08,0,,1,-1,1,,,
30609,2020-10-13,6.09,0,,1,1,-1,,,
30610,2020-10-13,6.1,0,,-1,1,1,,,
30611,2020-10-13,6.11,0,,1,-1,1,,,
30612,2020-10-13,6.12,0,,1,1,-1,,,
30613,2020-10-13,6.13,0,,-1,1,1,,,
30614,2020-10-13,6.14,0,,1,-1,1,,,
30615,2020-10-13,6.15,0,,1,1,-1,,,
30616,2020-10-13,6.16,0,,-1,1,1,,,
30617,2020-10-13,6.17,0,,1,-1,1,,,
30618,2020-10-13,6.18,0,,1,1,-1,,,
30619,2020-10-13,6.19,0,,-1,1,1,,,
30620,2020-10-13,6.2,0,,1,-1,1,,,
30621,2020-10-13,6.21,0,,1,1,-1,,,
30622,2020-10-13,6.22,0,,-1,1,1,,,
30623,2020-10-13,6.23,0,,1,-1,1,,,
30624,2020-10-13,6.24,0,,1,1,-1,,,
30625,2020-10-13,6.25,0,,-1,1,1,,,
30626,2020-10-13,6.26,0,,1,-1,1,,,
30627,2020-10-13,6.27,0,,1,1,-1,,,
30628,2020-10-13,6.28,0,,-1,1,1,,,
30629,2020-10-13,6.29,0,,1,-1,1,,,
30630,2020-10-13,6.3,0,,1,1,-1,,,
30631,2020-10-13,6.31,0,,-1,1,1,,,
30632,2020-10-13,6.32,0,,1,-1,1,,,
30633,2020-10-13,6.33,0,,1,1,-1,,,
30634,2020-10-13,6.34,0,,-1,1,1,,,
30635,2020-10-13,6.35,0,,1,-1,1,,,
30636,2020-10-13,6.36,0,,1,1,-1,,,
30637,2020-10-13,6.37,0,,-1,1,1,,,
30638,2020-10-13,6.38,0,,1,-1,1,,,
30639,2020-10-13,6.39,0,,1,1,-1,,,
30640,2020-10-13,6.4,0,,-1,1,1,,,
30641,2020-10-13,6.41,0,,1,-1,1,,,
30642,2020-10-13,6.42,0,,1,1,-1,,,
30643,2020-10-13,6.43,0,,-1,1,1,,,
30644,2020-10-13,6.44,0,,1,-1,1,,,
30645,2020-10-13,6.45,0,,1,1,-1,,,
30646,2020-10-13,6.46,0,,-1,1,1,,,
30647,2020-10-13,6.47,0,,1,-1,1,,,
30648,2020-10-13,6.48,0,,1,1,-1,,,
30649,2020-10-13,6.49,0,,-1,1,1,,,
30650,2020-10-13,6.5,0,,1,-1,1,,,
30651,2020-10-13,6.51,0,,1,1,-1,,,
30652,2020-10-13,6.52,0,,-1,1,1,,,
30653,2020-10-13,6.53,0,,1,-1,1,,,
30654,2020-10-13,6.54,0,,1,1,-1,,,
30655,2020-10-13,6.55,0,,-1,1,1,,,
30656,2020-10-13,6.56,0,,1,-1,1,,,
30657,2020-10-13,6.57,0,,1,1,-1,,,
30658,2020-10-13,6.58,0,,-1,1,1,,,
30659,2020-10-13,6.59,0,,1,-1,1,,,
30660,2020-10-13,7,0,,1,1,-1,,,
30661,2020-10-13,7.01,0,,-1,1,1,,,
30662,2020-10-13,7.02,0,,1,-1,1,,,
30663,2020-10-13,7.03,0,,1,1,-1,,,
30664,2020-10-13,7.04,0,,-1,1,1,,,
30665,2020-10-13,7.05,0,,1,-1,1,,,
30666,2020-10-13,7.06,0,,1,1,-1,,,
30667,2020-10-13,7.07,0,,-1,1,1,,,
30668,2020-10-13,7.08,0,,1,-1,1,,,
30669,2020-10-13,7.09,0,,1,1,-1,,,
30670,2020-10-13,7.1,0,,-1,1,1,,,
30671,2020-10-13,7.11,0,,1,-1,1,,,
30672,2020-10-13,7.12,0,,1,1,-1,,,
30673,2020-10-13,7.13,0,,-1,1,1,,,
30674,2020-10-13,7.14,0,,1,-1,1,,,
30675,2020-10-13,7.15,0,,1,1,-1,,,
30676,2020-10-13,7.16,0,,-1,1,1,,,
30677,2020-10-13,7.17,0,,1,-1,1,,,
30678,2020-10-13,7.18,0,,1,1,-1,,,
30679,2020-10-13,7.19,0,,-1,1,1,,,
30680,2020-10-13,7.2,0,,1,-1,1,,,
30681,2020-10-13,7.21,0,,1,1,-1,,,
30682,2020-10-13,7.22,0,,-1,1,1,,,
30683,2020-10-13,7.23,0,,1,-1,1,,,
30684,2020-10-13,7.24,0,,1,1,-1,,,
30685,2020-10-13,7.25,0,,-1,1,1,,,
30686,2020-10-13,7.26,0,,1,-1,1,,,
30687,2020-10-13,7.27,0,,1,1,-1,,,
30688,2020-10-13,7.28,0,,-1,1,1,,,
30689,2020-10-13,7.29,0,,1,-1,1,,,
30690,2020-10-13,7.3,0,,1,1,-1,,,
30691,2020-10-13,7.31,0,,-1,1,1,,,
30692,2020-10-13,7.32,0,,1,-1,1,,,
30693,2020-10-13,7.33,0,,1,1,-1,,,
30694,2020-10-13,7.34,0,,-1,1,1,,,
30695,2020-10-13,7.35,0,,1,-1,1,,,
30696,2020-10-13,7.36,0,,1,1,-1,,,
30697,2020-10-13,7.37,0,,-1,1,1,,,
30698,2020-10-13,7.38,0,,1,-1,1,,,
30699,2020-10-13,7.39,0,,1,1,-1,,,
30700,2020-10-13,7.4,0,,-1,1,1,,,
30701,2020-10-13,7.41,0,,1,-1,1,,,
30702,2020-10-13,7.42,0,,1,1,-1,,,
30703,2020-10-13,7.43,0,,-1,1,1,,,
30704,2020-10-13,7.44,0,,1,-1,1,,,
30705,2020-10-13,7.45,0,,1,1,-1,,,
30706,2020-10-13,7.46,0,,-1,1,1,,,
30707,2020-10-13,7.47,0,,1,-1,1,,,
30708,2020-10-13,7.48,0,,1,1,-1,,,
30709,2020-10-13,7.49,0,,-1,1,1,,,
30710,2020-10-13,7.5,0,,1,-1,1,,,
30711,2020-10-13,7.51,0,,1,1,-1,,,
30712,2020-10-13,7.52,0,,-1,1,1,,,
30713,2020-10-13,7.53,0,,1,-1,1,,,
30714,2020-10-13,7.54,0,,1,1,-1,,,
30715,2020-10-13,7.55,0,,-1,1,1,,,
30716,2020-10-13,7.56,0,,1,-1,1,,,
30717,2020-10-13,7.57,0,,1,1,-1,,,
30718,2020-10-13,7.58,0,,-1,1,1,,,
30719,2020-10-13,7.59,0,,1,-1,1,,,
30720,2020-10-13,8,0,,1,1,-1,,,
30721,2020-10-13,8.01,0,,-1,1,1,,,
30722,2020-10-13,8.02,0,,1,-1,1,,,
30723,2020-10-13,8.03,0,,1,1,-1,,,
30724,2020-10-13,8.04,0,,-1,1,1,,,
30725,2020-10-13,8.05,0,,1,-1,1,,,
30726,2020-10-13,8.06,0,,1,1,-1,,,
30727,2020-10-13,8.07,0,,-1,1,1,,,
30728,2020-10-13,8.08,0,,1,-1,1,,,
30729,2020-10-13,8.09,0,,1,1,-1,,,
30730,2020-10-13,8.1,0,,-1,1,1,,,
30731,2020-10-13,8.11,0,,1,-1,1,,,
30732,2020-10-13,8.12,0,,1,1,-1,,,
30733,2020-10-13,8.13,0,,-1,1,1,,,
30734,2020-10-13,8.14,0,,1,-1,1,,,
30735,2020-10-13,8.15,0,,1,1,-1,,,
30736,2020-10-13,8.16,0,,-1,1,1,,,
30737,2020-10-13,8.17,0,,1,-1,1,,,
30738,2020-10-13,8.18,0,,1,1,-1,,,
30739,2020-10-13,8.19,0,,-1,1,1,,,
30740,2020-10-13,8.2,0,,1,-1,1,,,
30741,2020-10-13,8.21,0,,1,1,-1,,,
30742,2020-10-13,8.22,0,,-1,1,1,,,
30743,2020-10-13,8.23,0,,1,-1,1,,,
30744,2020-10-13,8.24,0,,1,1,-1,,,
30745,2020-10-13,8.25,0,,-1,1,1,,,
30746,2020-10-13,8.26,0,,1,-1,1,,,
30747,2020-10-13,8.27,0,,1,1,-1,,,
30748,2020-10-13,8.28,0,,-1,1,1,,,
30749,2020-10-13,8.29,0,,1,-1,1,,,
30750,2020-10-13,8.3,0,,1,1,-1,,,
30751,2020-10-13,8.31,0,,-1,1,1,,,
30752,2020-10-13,8.32,0,,1,-1,1,,,
30753,2020-10-13,8.33,0,,1,1,-1,,,
30754,2020-10-13,8.34,0,,-1,1,1,,,
30755,2020-10-13,8.35,0,,1,-1,1,,,
30756,2020-10-13,8.36,0,,1,1,-1,,,
30757,2020-10-13,8.37,0,,-1,1,1,,,
30758,2020-10-13,8.38,0,,1,-1,1,,,
30759,2020-10-13,8.39,0,,1,1,-1,,,
30760,2020-10-13,8.4,0,,-1,1,1,,,
30761,2020-10-13,8.41,0,,1,-1,1,,,
30762,2020-10-13,8.42,0,,1,1,-1,,,
30763,2020-10-13,8.43,0,,-1,1,1,,,
30764,2020-10-13,8.44,0,,1,-1,1,,,
30765,2020-10-13,8.45,0,,1,1,-1,,,
30766,2020-10-13,8.46,0,,-1,1,1,,,
30767,2020-10-13,8.47,0,,1,-1,1,,,
30768,2020-10-13,8.48,0,,1,1,-1,,,
30769,2020-10-13,8.49,0,,-1,1,1,,,
30770,2020-10-13,8.5,0,,1,-1,1,,,
30771,2020-10-13,8.51,0,,1,1,-1,,,
30772,2020-10-13,8.52,0,,-1,1,1,,,
30773,2020-10-13,8.53,0,,1,-1,1,,,
30774,2020-10-13,8.54,0,,1,1,-1,,,
30775,2020-10-13,8.55,0,,-1,1,1,,,
30776,2020-10-13,8.56,0,,1,-1,1,,,
30777,2020-10-13,8.57,0,,1,1,-1,,,
30778,2020-10-13,8.58,0,,-1,1,1,,,
30779,2020-10-13,8.59,0,,1,-1,1,,,
30780,2020-10-13,9,0,,1,1,-1,,,
30781,2020-10-13,9.01,0,,-1,1,1,,,
30782,2020-10-13,9.02,0,,1,-1,1,,,
30783,2020-10-13,9.03,0,,1,1,-1,,,
30784,2020-10-13,9.04,0,,-1,1,1,,,
30785,2020-10-13,9.05,0,,1,-1,1,,,
30786,2020-10-13,9.06,0,,1,1,-1,,,
30787,2020-10-13,9.07,0,,-1,1,1,,,
30788,2020-10-13,9.08,0,,1,-1,1,,,
30789,2020-10-13,9.09,0,,1,1,-1,,,
30790,2020-10-13,9.1,0,,-1,1,1,,,
30791,2020-10-13,9.11,0,,1,-1,1,,,
30792,2020-10-13,9.12,0,,1,1,-1,,,
30793,2020-10-13,9.13,0,,-1,1,1,,,
30794,2020-10-13,9.14,0,,1,-1,1,,,
30795,2020-10-13,9.15,0,,1,1,-1,,,
30796,2020-10-13,9.16,0,,-1,1,1,,,
30797,2020-10-13,9.17,0,,1,-1,1,,,
30798,2020-10-13,9.18,0,,1,1,-1,,,
30799,2020-10-13,9.19,0,,-1,1,1,,,
30800,2020-10-13,9.2,0,,1,-1,1,,,
30801,2020-10-13,9.21,0,,1,1,-1,,,
30802,2020-10-13,9.22,0,,-1,1,1,,,
30803,2020-10-13,9.23,0,,1,-1,1,,,
30804,2020-10-13,9.24,0,,1,1,-1,,,
30805,2020-10-13,9.25,0,,-1,1,1,,,
30806,2020-10-13,9.26,0,,1,-1,1,,,
30807,2020-10-13,9.27,0,,1,1,-1,,,
30808,2020-10-13,9.28,0,,-1,1,1,,,
30809,2020-10-13,9.29,0,,1,-1,1,,,
30810,2020-10-13,9.3,0,,1,1,-1,,,
30811,2020-10-13,9.31,0,,-1,1,1,,,
30812,2020-10-13,9.32,0,,1,-1,1,,,
30813,2020-10-13,9.33,0,,1,1,-1,,,
30814,2020-10-13,9.34,0,,-1,1,1,,,
30815,2020-10-13,9.35,0,,1,-1,1,,,
30816,2020-10-13,9.36,0,,1,1,-1,,,
30817,2020-10-13,9.37,0,,-1,1,1,,,
30818,2020-10-13,9.38,0,,1,-1,1,,,
30819,2020-10-13,9.39,0,,1,1,-1,,,
30820,2020-10-13,9.4,0,,-1,1,1,,,
30821,2020-10-13,9.41,0,,1,-1,1,,,
30822,2020-10-13,9.42,0,,1,1,-1,,,
30823,2020-10-13,9.43,0,,-1,1,1,,,
30824,2020-10-13,9.44,0,,1,-1,1,,,
30825,2020-10-13,9.45,0,,1,1,-1,,,
30826,2020-10-13,9.46,0,,-1,1,1,,,
30827,2020-10-13,9.47,0,,1,-1,1,,,
30828,2020-10-13,9.48,0,,1,1,-1,,,
30829,2020-10-13,9.49,0,,-1,1,1,,,
30830,2020-10-13,9.5,0,,1,-1,1,,,
30831,2020-10-13,9.51,0,,1,1,-1,,,
30832,2020-10-13,9.52,0,,-1,1,1,,,
30833,2020-10-13,9.53,0,,1,-1,1,,,
30834,2020-10-13,9.54,0,,1,1,-1,,,
30835,2020-10-13,9.55,0,,-1,1,1,,,
30836,2020-10-13,9.56,0,,1,-1,1,,,
30837,2020-10-13,9.57,0,,1,1,-1,,,
30838,2020-10-13,9.58,0,,-1,1,1,,,
30839,2020-10-13,9.59,0,,1,-1,1,,,
30840,2020-10-13,10,0,,1,1,-1,,,
30841,2020-10-13,10.01,0,,-1,1,1,,,
30842,2020-10-13,10.02,0,,1,-1,1,,,
30843,2020-10-13,10.03,0,,1,1,-1,,,
30844,2020-10-13,10.04,0,,-1,1,1,,,
30845,2020-10-13,10.05,0,,1,-1,1,,,
30846,2020-10-13,10.06,0,,1,1,-1,,,
30847,2020-10-13,10.07,0,,-1,1,1,,,
30848,2020-10-13,10.08,0,,1,-1,1,,,
30849,2020-10-13,10.09,0,,1,1,-1,,,
30850,2020-10-13,10.1,0,,-1,1,1,,,
30851,2020-10-13,10.11,0,,1,-1,1,,,
30852,2020-10-13,10.12,0,,1,1,-1,,,
30853,2020-10-13,10.13,0,,-1,1,1,,,
30854,2020-10-13,10.14,0,,1,-1,1,,,
30855,2020-10-13,10.15,0,,1,1,-1,,,
30856,2020-10-13,10.16,0,,-1,1,1,,,
30857,2020-10-13,10.17,0,,1,-1,1,,,
30858,2020-10-13,10.18,0,,1,1,-1,,,
30859,2020-10-13,10.19,0,,-1,1,1,,,
30860,2020-10-13,10.2,0,,1,-1,1,,,
30861,2020-10-13,10.21,0,,1,1,-1,,,
30862,2020-10-13,10.22,0,,-1,1,1,,,
30863,2020-10-13,10.23,0,,1,-1,1,,,
30864,2020-10-13,10.24,0,,1,1,-1,,,
30865,2020-10-13,10.25,0,,-1,1,1,,,
30866,2020-10-13,10.26,0,,1,-1,1,,,
30867,2020-10-13,10.27,0,,1,1,-1,,,
30868,2020-10-13,10.28,0,,-1,1,1,,,
30869,2020-10-13,10.29,0,,1,-1,1,,,
30870,2020-10-13,10.3,0,,1,1,-1,,,
30871,2020-10-13,10.31,0,,-1,1,1,,,
30872,2020-10-13,10.32,0,,1,-1,1,,,
30873,2020-10-13,10.33,0,,1,1,-1,,,
30874,2020-10-13,10.34,0,,-1,1,1,,,
30875,2020-10-13,10.35,0,,1,-1,1,,,
30876,2020-10-13,10.36,0,,1,1,-1,,,
30877,2020-10-13,10.37,0,,-1,1,1,,,
30878,2020-10-13,10.38,0,,1,-1,1,,,
30879,2020-10-13,10.39,0,,1,1,-1,,,
30880,2020-10-13,10.4,0,,-1,1,1,,,
30881,2020-10-13,10.41,0,,1,-1,1,,,
30882,2020-10-13,10.42,0,,1,1,-1,,,
30883,2020-10-13,10.43,0,,-1,1,1,,,
30884,2020-10-13,10.44,0,,1,-1,1,,,
30885,2020-10-13,10.45,0,,1,1,-1,,,
30886,2020-10-13,10.46,0,,-1,1,1,,,
30887,2020-10-13,10.47,0,,1,-1,1,,,
30888,2020-10-13,10.48,0,,1,1,-1,,,
30889,2020-10-13,10.49,0,,-1,1,1,,,
30890,2020-10-13,10.5,0,,1,-1,1,,,
30891,2020-10-13,10.51,0,,1,1,-1,,,
30892,2020-10-13,10.52,0,,-1,1,1,,,
30893,2020-10-13,10.53,0,,1,-1,1,,,
30894,2020-10-13,10.54,0,,1,1,-1,,,
30895,2020-10-13,10.55,0,,-1,1,1,,,
30896,2020-10-13,10.56,0,,1,-1,1,,,
30897,2020-10-13,10.57,0,,1,1,-1,,,
30898,2020-10-13,10.58,0,,-1,1,1,,,
30899,2020-10-13,10.59,0,,1,-1,1,,,
30900,2020-10-13,11,0,,1,1,-1,,,
30901,2020-10-13,11.01,0,,-1,1,1,,,
30902,2020-10-13,11.02,0,,1,-1,1,,,
30903,2020-10-13,11.03,0,,1,1,-1,,,
30904,2020-10-13,11.04,0,,-1,1,1,,,
30905,2020-10-13,11.05,0,,1,-1,1,,,
30906,2020-10-13,11.06,0,,1,1,-1,,,
30907,2020-10-13,11.07,0,,-1,1,1,,,
30908,2020-10-13,11.08,0,,1,-1,1,,,
30909,2020-10-13,11.09,0,,1,1,-1,,,
30910,2020-10-13,11.1,0,,-1,1,1,,,
30911,2020-10-13,11.11,0,,1,-1,1,,,
30912,2020-10-13,11.12,0,,1,1,-1,,,
30913,2020-10-13,11.13,0,,-1,1,1,,,
30914,2020-10-13,11.14,0,,1,-1,1,,,
30915,2020-10-13,11.15,0,,1,1,-1,,,
30916,2020-10-13,11.16,0,,-1,1,1,,,
30917,2020-10-13,11.17,0,,1,-1,1,,,
30918,2020-10-13,11.18,0,,1,1,-1,,,
30919,2020-10-13,11.19,0,,-1,1,1,,,
30920,2020-10-13,11.2,0,,1,-1,1,,,
30921,2020-10-13,11.21,0,,1,1,-1,,,
30922,2020-10-13,11.22,0,,-1,1,1,,,
30923,2020-10-13,11.23,0,,1,-1,1,,,
30924,2020-10-13,11.24,0,,1,1,-1,,,
30925,2020-10-13,11.25,0,,-1,1,1,,,
30926,2020-10-13,11.26,0,,1,-1,1,,,
30927,2020-10-13,11.27,0,,1,1,-1,,,
30928,2020-10-13,11.28,0,,-1,1,1,,,
30929,2020-10-13,11.29,0,,1,-1,1,,,
30930,2020-10-13,11.3,0,,1,1,-1,,,
30931,2020-10-13,11.31,0,,-1,1,1,,,
30932,2020-10-13,11.32,0,,1,-1,1,,,
30933,2020-10-13,11.33,0,,1,1,-1,,,
30934,2020-10-13,11.34,0,,-1,1,1,,,
30935,2020-10-13,11.35,0,,1,-1,1,,,
30936,2020-10-13,11.36,0,,1,1,-1,,,
30937,2020-10-13,11.37,0,,-1,1,1,,,
30938,2020-10-13,11.38,0,,1,-1,1,,,
30939,2020-10-13,11.39,0,,1,1,-1,,,
